poi_id,poi_ind,rec_id,rec_ind
sg:74542b93799f4db39e65920b4ce9a7e4,2443,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:745fb9be806b4bc9903cf3c78d0135cb,2444,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:7465cb2757fb42749ba36bba22783538,2445,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:747063615fc241288e89ac741fad1c57,2446,sg:63e7da40aba34b238263071871a79842,2132
sg:7483b73aa00b407187e2e693ea7f041c,2447,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:7487acf43aba4614aee153f68db3edbe,2448,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:748a994b78054db2a190995b488081a0,2449,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:7495ab14fa944da6a60cd2ec9072bb31,2450,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:74b76d2442b041fc89b477d36cd3a7ad,2451,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:74bdb3b2fb884241bcdddba3a0f6ec35,2452,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:74c46600307f483fb7225ef298cc4464,2453,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:74d938988d4c412f8b0669502a222432,2454,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:74fa92d8e8ee45298f254e9f640c489a,2455,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7509f527cf9d4fb48e40a3ac71faf2ce,2456,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:752618add52c4700ac1047ba51289a4e,2457,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7549dfdd194b4609a38a507ca64ccecb,2458,sg:63e7da40aba34b238263071871a79842,2132
sg:754c811077c64083b9b817b293b55a43,2459,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:7562c0864117450e8939111431b2fe6f,2460,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:757193b25f1549e58393e8aea1c7baa0,2461,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7584e8493a334f40857537d8d5b061b6,2462,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:7597bb9fd05a40efa9623ae2f46c0a20,2463,sg:cbe3d8d7135a48ba94353562013bb9af,4095
sg:75a6bd8710e14f3ab20178164fccb960,2464,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:75beecd523954b21b4a6508f4880fc04,2465,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:75cc830728c64d8f99e52fe70abdc01c,2466,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:75e9b77c3e2c4f0a82d0f59dd1b13419,2467,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:75fd13d5dfb44369af723b9703041b29,2468,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7608255ef95744868f867423fc7c618c,2469,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:76337c34b04a4634bf10e8af470b9ff8,2470,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:76395f13d09c49aeb7349e2066bd27f8,2471,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:76480e10c12545ec809d62ffffee4c9c,2472,sg:ccbe1d9910aa4fb69c621a1677db7fbb,4106
sg:764e522295f24aa8b4bd2e9ddaab73c5,2473,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7660d84fc2204d058e745e8165ba894d,2474,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:767a91a103a941edb2fd52581eb29240,2475,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:768fd623980d4b5dae7b25d073582f4e,2476,sg:42c2824c66124cb98eb16f67709a63bf,1470
sg:769264b025c548db8484e72f228eb621,2477,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:76a0d8bc833342a19c2b45e16eea6321,2478,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:76b7e18b536a4afe95dbf59bc2b35525,2479,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:77014498c73741798b516febc382d3c0,2480,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:771299a41bcb4f0ab8d0930d0b99df07,2481,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:7718622035bb41d88c0ebe17460bf23c,2482,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:771fbc37f0144aed9e14010fea0254ba,2483,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7736fc3daed349358b2c3391881a19f6,2484,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:774a2c4d6b6a4104b7fded02c8eb7f65,2485,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:776327c6ced64b769281d9ae515fbddd,2486,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:776878e0c2824a1dafc86fdab34551b2,2487,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:77792961e06c41adb0fcd03fd88792f5,2488,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:777e2d6fe4c240a48288cbd9eaa4ce3c,2489,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:77837bffbada498bbb33607cec3c5d92,2490,sg:cbe3d8d7135a48ba94353562013bb9af,4095
sg:778a829934424e45852ef371858acf27,2491,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:77aa4cdbe3d445938a74595de4cef11f,2492,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:77b6914b5c094072a372f0fccaa97a6d,2493,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:77bad2d6279d4f63a50bf417ea96bcf4,2494,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:77c974198d5a4702a6d0bee65909494d,2495,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:77dac3a71c2b4aaaa362134bdceae0b9,2496,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:77ec3ad1d1b14becb2536d8f0e038ee0,2497,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:77fba3b7f5654e9aac966b39183dc415,2498,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:780c222d7e2b483ea584c1acc5798c49,2499,sg:84db696df8b846b09f227d3071d1acab,2733
sg:78355edc0f304e66bb18cbd8d491b790,2500,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:783a2b93a37a438bb87a66a81b974f8e,2501,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7846e670ae214b63a44b742b7789121b,2502,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:78720a4a0e3648a881b456092ef5b13c,2503,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:78841dcfb0fc478e9459a1a9e04f7e9b,2504,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:788666d6b17a441dacaa9bfc35231a86,2505,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:788a15f9126a4466993abc7e9de9b4e4,2506,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:78962de5d86b4a11a51f8b71b9545ec0,2507,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:78995110c0ea4887a9d0c0c210b1d6c7,2508,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:789c8f028fe84f54a2f6ab2352f2b331,2509,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:78cd6bcbbdb04884b6a7e23b3702af78,2510,sg:49813c3f43b5459b8d34a5e99a6a9d35,1597
sg:78dce31655334cea9bd1cc2ad7a8dbd2,2511,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:78e0eb74e2414afc87fefdd2ab46cf3a,2512,sg:debedb9ec72e436d8365997c58058290,4449
sg:78ea6ba2d02c4653bff9a727516f5d15,2513,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:78f51e2276f8499dbdc2aeb644f3435c,2514,sg:4435703ae5b44067ae640db52da3459c,1502
sg:78f536bee0b14325b18e893fb48fd6de,2515,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:78f94b09c6074582a641fae960020c89,2516,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:78fd5cfa14c64b27b5d3d4d31e79ebf3,2517,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:791b8f2cd6bd4f6b9534cc60e953b2dc,2518,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:792fcc33449b4846a32244533502270f,2519,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7970c9b051ab4c6c881e998b5b1bf317,2520,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7977adadae6c4f3db5115414dbd6d50e,2521,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:798b2adbb80d4269a430409b45455b47,2522,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:7997fccfb1d64646a8fc3e781cb29c3a,2523,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:79a54f38cb6b4e1294c8640d7e53da12,2524,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:79b642e713b94a39bae27a7e41c3bd5e,2525,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:79c1fe49aa8b4e5c93de642194ec871e,2526,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:79ed042225b4449ba7528dc1c7c631a8,2527,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:79f10b4c6e264fccb34522687cdba186,2528,sg:cbe3d8d7135a48ba94353562013bb9af,4095
sg:79fa4e7a17f141d4b3d19c46ba916fb8,2529,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7a041fac9a37420ea91eee79fad4f2b0,2530,sg:e85fb2accf6f435eac38ded16bc41bbf,4628
sg:7a0865a5fb4d4872b322d73548ea8b55,2531,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7a08eaf49b3941df807c54b12383aeff,2532,sg:f5366579c6f84ebc9c4812dcb6f40e4b,4852
sg:7a45678ff63347999112f78c7217aa78,2533,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:7a4afea3b82948bb9b3761df150a826d,2534,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7a4fb41983694252a4380889c6623a14,2535,sg:73952d46bfbb4d748520de693e4968f2,2428
sg:7a5447a2f0d841269a2c41124898c7b2,2536,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7a5b7bec87a74858b95f8bb935098ed0,2537,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:7a7146889ac5410799004e44444e9990,2538,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7a7aa4ae81084ea4a3968ec1c573ef88,2539,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7a92cede6b124473a5089c66db10c16e,2540,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7ac612bf0b5b4186b72b12d9bb28110a,2541,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7ad0d343629a4d26912bd2286a03f12c,2542,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7af0b07205cf46eab5ad487271f11cd8,2543,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7b0145151d91427c9fbd211bf0f09645,2544,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7b0bc18b63bf4cf88d9495ec5ed6a7d7,2545,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:7b0df977a92a4b8f853caff8b7c141af,2546,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:7b118c8f8b524781bc39f6eca6a53225,2547,sg:64a2e7fb79ab42b5b3d172c44e3c4700,2148
sg:7b13ebef4fa14165987eadb8f62bacad,2548,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7b2f0f9d9ea3453fac18a5d9064b340b,2549,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7b31a3287763447ebaa1cd97989e1b62,2550,sg:63e7da40aba34b238263071871a79842,2132
sg:7b3362dfa1c341c4822864b291e35b80,2551,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7b471ad4a9e544dca0c9c8041fd018a4,2552,sg:8590f0af33b64b33a10e62893ff9f827,2751
sg:7b49607869cb446daaec661b0237a54b,2553,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7b4e0596193c4be899dd647213dd9162,2554,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7b53e593aaa6473abeb103bdc891bcaa,2555,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:7b6ccca377d040eebcc97a0d245dc64b,2556,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7b72be8070764fe1b9a2c2a382a960cc,2557,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7b757431095344b099ae2723f0af1842,2558,sg:29e40f5ae7fc4f67b2c271e5439e8649,958
sg:7b83550996714332a45a7e273099f56e,2559,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7b8f82b0405d41db8cd95a98539eff0b,2560,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:7b9699c6daa1428ab48dd3375ae9c1bc,2561,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7bb6b0db18f34785aea9725e7db34874,2562,sg:ffff0132552444528b731d3e2f5f1e1f,5081
sg:7bba41d366004f82b8be4ea39816ac93,2563,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:7bc608da2a2847c2bab4c66fe1594778,2564,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7bdaca470fdd462bab29fde7bbd89112,2565,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7bf40ca9aaf9476da6db721b459d8d49,2566,sg:2fbb9880ca3f409a8a49d70018977af4,1077
sg:7c02603368a14261bc3fe9d49f2d8408,2567,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:7c0e906af1b74907beeceb4bf1290147,2568,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7c3775715ee0498b9471a5e246b39052,2569,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:7c495784fdbf406eabc90ed01744e551,2570,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:7c4e58ff71f7476790b8ac35b93dab6e,2571,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7c88f5e03a074c5d970c258e1198395b,2572,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7c8ecb2123194356804e03ea936f80d8,2573,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7cb3d2f5ef98411f877d31381071b2b1,2574,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7cb4ee80bcfc48708d2f6eb5444e47b2,2575,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:7cb6496399ac4f35b5ec9a29c668a03e,2576,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7cb6cc27bf56452d88610e2405b21f74,2577,sg:391dcca976df43d2bb8bd6947ebd21dc,1275
sg:7cba2aaa95c04c70ba3aeb3081537f28,2578,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:7cc3e065eb0d46ce8c181c666c5617b9,2579,sg:fefcf7edbe4b486ca99f05bc2350fa7d,5061
sg:7cc7ac33da82479992c2a27913a682c7,2580,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7cee1ba6df1343ce80122a35edc26045,2581,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:7ceead4ec45848a789a7be27308cdb6c,2582,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7d019f9188d341019e4c8aebb22c7a0c,2583,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7d119ffcd253439fadb39387369b7c88,2584,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7d21e7f6752041cfb3b4b6e91a65db9a,2585,sg:25e49898b9654b73b3ab9eaa867f0677,881
sg:7d2d1d2220304d8bbe1fcc4ab35a4a0d,2586,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7d31aa944e9d4f0c875d93da62b9171f,2587,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7d3ca4dacd80433c85d862cce4c9da54,2588,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7d4302be13734ef6af2d2be7abf8ef9d,2589,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7d4afd21d9884c25bd656b17a15ae03a,2590,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:7d4f1a5f571b47a7a5fd41b47ff021cd,2591,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7d56e3f286004ad9982e1e3e45327d53,2592,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7d5c8ff163f34f8f957afe8f720d63a0,2593,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7d5d12acdc8f44dfaf1dd7cdcf95e4da,2594,sg:b91c0341e790464089933583536ea522,3768
sg:7d60b19e457842f1a2fdd81b53da70af,2595,sg:e85fb2accf6f435eac38ded16bc41bbf,4628
sg:7d664cfc6e734c059300d30a82d89317,2596,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7d76c76928c1471d93d9400e50e7310f,2597,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7d77d8cfbaa24d1bb7d71d81f049aca9,2598,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7d9663c968ed4b0fb1aa6e51578ddf6f,2599,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7d96828dac114e48a08b626137096f2e,2600,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:7dbed94144c745e5871dde4f643baf6a,2601,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7dc04800b0c2430cb86b6150ffebc6f4,2602,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:7de03101f5c64237b5bbaf3baa6e97e1,2603,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:7dfae7c2cece49398899d677e788e5fe,2604,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:7e07bc269356434489db1a09687dafc7,2605,sg:e85fb2accf6f435eac38ded16bc41bbf,4628
sg:7e137cf80a3e4a11a04ef3e1e1a62dac,2606,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:7e159d70506043318e249aef3a43adf5,2607,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:7e22001dc3bd434f9e9b789d36febe04,2608,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:7e2a1a13e2724995975f186dbe0ee5e4,2609,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7e2c178b242b48c8ab0df77b7bf07c3d,2610,sg:e3e995eabfd449e08f5f860ec577d257,4549
sg:7e699b70732848aeb27c39ae3973a339,2611,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7e69ea20554a41c0985477932822bf54,2612,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7e704a5e750f448c901bd5650b78babb,2613,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:7e90b712b80a4e41bc0cdce0146932ba,2614,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:7eb22b1531874b3cbd30e64b1b2179f5,2615,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:7ebbf73b40454e1b83ead8f530f9f28a,2616,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7ed3a4f2ebb84e7e937ead0663e07437,2617,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7ed6585da8ab4eb2a43d4f54fed29c72,2618,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7ede30d759444c41a991b577ee4b9a45,2619,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7f01c28cdd3a44ff9a8f6f1d3bbbe159,2620,sg:ab48b4066d7f4ece82cc5d26a8ce2df7,3491
sg:7f1819b6c2b145659085a5fc27ee4975,2621,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7f1c458f84514a62873c81fd7bc4bef9,2622,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:7f2bdf7dee2f4e30a45a1faff23b4b38,2623,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7f32471dbfb54ca5a1b51074e5926909,2624,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7f38d22ae1734986bd56fabbfa673506,2625,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7f4473ec0f1e403dbcb47e57d2bbe60d,2626,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:7f4806acdf5742e89138963c288e9d6a,2627,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:7f5c6672fdf542bf8c554553a0a23509,2628,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:7f5e963e01e848e68f760d4317974192,2629,sg:cbe3d8d7135a48ba94353562013bb9af,4095
sg:7f6304101b3d4b6f95d123556d09f46a,2630,sg:ab58a2d956ee436ab5ab8a5cc3dfef97,3492
sg:7f6ce1ebcd8848bb912fb68ba0182bf6,2631,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7f6d092ac54f4f83b3df3382201578e7,2632,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:7f74a59bb01d4b249206f859e27db5b0,2633,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:7f7e29d6dea9440d86f1af5a25cd4ccf,2634,sg:4435703ae5b44067ae640db52da3459c,1502
sg:7f8b5f7120a54d75abf4a501b3ec9260,2635,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:7f8c59db304f49199c093418f7c2451d,2636,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7f9df809096140f3819acec9944d5933,2637,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7fa3c62ef8a94201bee80824fb14bc9f,2638,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:7fbf84bc0112486bb58f0dc2ce04a4b0,2639,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:7fcf5d87a3f24818b5395b27043066bd,2640,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:7fdfdfa39d7d44edb523e1533b0bcfa1,2641,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:7ff79ea5b11246009f9e6d23a7388240,2642,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:800126aa00c141e0a049292e11c81acf,2643,sg:4435703ae5b44067ae640db52da3459c,1502
sg:800509965ede4311a974449775185d48,2644,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:800a1a034c204996ba0ad809963d1b61,2645,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:8014bf3b2650448fb92aaf8643cd8f6f,2646,sg:4435703ae5b44067ae640db52da3459c,1502
sg:8019fb6f277b449d9cf6c437af386a6e,2647,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:801a0a21853c42179b533e57cccf7845,2648,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:8036656f75064779a7ecb2cbba06843e,2649,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:803ae975f612484cba33865028e8a9a9,2650,sg:6fbd0b13dbf8414f92bc3da711a1c937,2351
sg:805aca53c9494dceb8a7bcefdb1b4e7d,2651,sg:acddd379abba4c94b6951e80f14fbaff,3524
sg:805dc79abb464f8894cc9ceab17ca070,2652,sg:4435703ae5b44067ae640db52da3459c,1502
sg:80641bd8023148b19ad7243e7b982db1,2653,sg:42c2824c66124cb98eb16f67709a63bf,1470
sg:8068201fc500479f9e8aea63f475bd39,2654,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:8074a81ac9eb4a8784f44fac8cb11ac9,2655,sg:4435703ae5b44067ae640db52da3459c,1502
sg:8078c47a72484484a08cf9f55fd55ed7,2656,sg:4435703ae5b44067ae640db52da3459c,1502
sg:808c6ff3577a4f6eb699edf00a99d0c4,2657,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:809ad4c815614b98bc5ea441e302cad0,2658,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:809e289f66194c7fbbc11e7ec304e1a6,2659,sg:4435703ae5b44067ae640db52da3459c,1502
sg:80a1b09a588e4060b7fe505a70c97b46,2660,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:80a693725e6143b8b82ba2d1c87319d9,2661,sg:debedb9ec72e436d8365997c58058290,4449
sg:80b714708636412aa404c0e67f657174,2662,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:80bf1bfd96354de1ac49f00842f93e92,2663,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:80cb9003ddd841f2ab35d2f3f2fea540,2664,sg:b91c0341e790464089933583536ea522,3768
sg:80df13c51053463e9c0c7b7aa8b22e1b,2665,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:8112cb6048b74dc0868669f3c5aa6f40,2666,sg:4435703ae5b44067ae640db52da3459c,1502
sg:814ce984184c4da1822d75ef3bb391d6,2667,sg:39e2392875e04fab94f5393b78638bf5,1291
sg:814e87e42e244b06b57b7e915c74263f,2668,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:814f6987550b45929113f196d58de0e9,2669,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:8192270dac0a4a68a836a75579dafbf7,2670,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:81b8118bbc1b430da9b37f9c27166e6e,2671,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:81cfa98044fe45aa96f11568b49608f5,2672,sg:4c6abf769ec5438d9f528947216a2139,1652
sg:81e896a057a04e549175e0339ac8d2a4,2673,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:81edfa2a24bb409da9ca89e6b4d17930,2674,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:81faa102ae3f49318a5cd7945546f5b0,2675,sg:b79623ec1524450daacdd87dbae5a817,3735
sg:81fb3a021af34a959be8632e28f0c6e8,2676,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:81fb790d3e5e4ca796c24651c4d6bcf5,2677,sg:37359a9639bf452ab73fb16a1033e933,1232
sg:81fe82f05dd84852acc72a923ffca001,2678,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:820e465600ff4ba0b4caddcc9bf7e9e3,2679,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:822c6312945342dea2489064b45ebb1a,2680,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:82311d6a296a44b3aabacf21ef287438,2681,sg:4435703ae5b44067ae640db52da3459c,1502
sg:823257cdabe14821b29a8bcb7b36b41d,2682,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:8238e99147f0432e90b022b6b1ebfb3d,2683,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:8239e24ccb0f4eb1a7fb834e76ef44e3,2684,sg:84af574bb61d4f8e91ebca65ce971107,2728
sg:82664f56fdc44b6ebdb6a3088217f3a6,2685,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:826c58354fa444768bb5908908fc2f1e,2686,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:8271bf4951414ef79d7d46987a4ead6d,2687,sg:63e7da40aba34b238263071871a79842,2132
sg:827950af2db7451b80ed64eca57fa03b,2688,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:829e0da53f2d4718a05cccdf4426a5d9,2689,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:82a02623b6dd45a091ad16eb5c82f498,2690,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:82b564c194714a338ea32d4bdc819569,2691,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
